Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Attack Type,Attack Signature,Action Taken,Severity Level,User Information,Device Information,Network Segment,Firewall Logs,Log Source,Trimestre,Localidad,Region
25614,1765,0,1429,1,1,1,4425,1,1,1,0,11670,0,1,0,1,0,55,5
22861,23571,1,1007,1,1,0,3793,0,1,1,1,28624,0,1,1,1,0,198,17
1808,26268,1,720,1,0,0,725,1,1,2,2,17101,0,0,1,0,2,136,16
15827,24013,1,76,0,2,0,1406,2,1,1,0,17792,125,0,1,0,0,247,19
15646,27714,0,342,0,0,1,2472,2,1,1,1,28740,0,0,0,0,1,300,22
14236,3424,1,1364,1,2,0,4358,1,0,1,1,8893,0,2,1,1,2,113,16
22684,1281,0,614,1,2,0,8967,1,0,0,1,28612,0,1,1,0,2,65,7
27850,5532,0,469,1,0,0,7256,1,1,0,0,27491,0,1,1,1,2,91,15
25427,17952,0,77,1,0,1,220,2,0,2,1,23953,117,1,0,1,0,169,15
5375,29098,0,410,0,0,1,5616,2,0,0,2,7801,0,2,0,0,1,270,25
19695,29574,0,1336,1,1,1,6869,0,1,0,2,20383,0,2,0,0,1,120,15
11539,27813,2,242,1,0,0,1373,2,0,2,1,4199,0,1,1,1,3,93,15
7647,20784,1,1126,1,1,0,2313,1,1,2,0,10617,0,2,1,0,0,222,22
10738,1072,1,1214,1,0,0,6157,1,1,1,0,14686,0,1,1,0,2,63,2
10316,26870,0,1072,0,2,0,6065,1,1,0,0,13344,147,1,1,0,2,161,22
14034,5002,1,579,1,2,0,3405,2,1,0,1,1168,0,1,1,1,2,98,14
4820,1349,2,922,1,1,1,4952,1,1,0,2,8024,0,0,0,1,2,270,27
10257,26951,2,805,0,1,1,3996,1,0,2,0,21542,0,0,0,0,0,77,16
12812,4158,2,571,1,0,1,486,0,1,1,0,9715,0,2,0,0,0,28,23
18800,24799,1,1202,1,2,1,2692,2,1,1,1,24453,0,0,0,1,3,11,9
28329,18186,1,1349,0,1,0,3880,1,1,0,0,31528,0,1,1,0,0,228,13
6320,1299,2,705,0,1,0,7983,1,1,1,0,28734,0,1,1,0,0,271,16
28100,24162,2,751,0,0,0,4026,2,0,1,0,32373,0,1,1,1,1,77,19
27242,5037,1,862,1,1,0,3639,2,1,0,1,17075,0,2,1,0,0,107,26
3651,25660,2,800,1,2,0,4212,2,0,0,0,24542,0,0,1,1,3,30,7
1835,5541,2,1169,1,1,0,786,0,0,2,2,17483,0,2,1,1,2,86,11
17536,12319,2,721,1,2,1,8221,2,0,1,2,25758,0,2,0,0,3,288,19
2330,18500,2,515,1,1,0,5247,1,1,1,2,13705,0,0,1,0,0,285,23
7686,8587,1,1006,1,2,1,3238,2,0,2,2,19244,0,1,0,0,1,180,8
5366,12948,0,896,1,0,1,2624,0,0,0,0,22461,128,0,0,0,1,224,14
18536,18598,0,100,0,0,1,7281,0,1,2,0,30273,0,2,0,0,1,131,18
4819,142,2,511,0,0,1,6416,1,1,2,2,13626,0,1,0,0,0,8,23
20696,17561,2,925,0,0,0,1370,2,1,0,1,20339,0,1,1,1,2,212,11
12579,19105,1,1031,1,0,0,4985,1,1,1,2,20630,156,1,1,1,2,200,18
19620,8725,0,1147,1,0,1,7113,1,0,0,2,12475,0,0,0,0,0,198,22
4716,22075,2,989,1,2,1,3945,1,0,1,0,16597,180,1,0,0,3,129,7
22843,925,2,1365,0,1,1,9437,1,0,1,1,14175,0,0,0,0,1,16,23
21340,10970,2,1324,1,2,0,9504,1,1,1,1,13315,128,0,1,0,3,212,20
23837,27760,1,199,0,2,1,2415,0,0,1,0,9261,0,2,0,0,1,0,2
26110,18149,0,869,0,2,0,5993,0,0,0,2,9546,0,2,1,1,3,214,23
7593,26494,1,972,1,0,0,7621,2,1,0,2,14573,0,1,1,1,1,213,24
7836,10227,2,272,0,0,1,2293,2,1,0,1,10804,0,1,0,1,1,139,10
28460,17637,0,1315,0,2,0,2928,2,0,2,0,1058,0,0,1,0,2,253,3
19617,29288,1,222,0,2,1,96,2,1,1,2,15971,0,1,0,1,2,80,14
26999,21307,1,779,1,2,1,1931,0,1,0,0,16912,0,1,0,0,0,94,7
12647,26896,0,523,0,0,1,4400,1,1,0,1,5967,0,2,0,0,3,307,7
9058,23505,0,305,1,1,0,6618,0,0,1,0,11919,0,2,1,1,0,80,1
19778,8179,1,331,1,2,0,4892,0,0,2,1,13247,0,0,1,0,1,27,2
8768,23077,2,52,1,0,1,6522,0,1,0,0,20889,0,1,0,1,0,294,12
11750,3293,2,1021,1,2,0,8953,2,1,0,2,9557,0,2,1,1,1,39,14
19299,28599,1,1309,1,2,0,8498,1,1,1,1,22901,0,1,1,1,1,10,15
4469,15359,1,1293,0,2,1,2116,1,1,2,0,31613,0,0,0,1,3,62,10
1160,2518,1,434,1,0,1,5890,2,0,2,1,23211,0,1,0,0,3,80,5
23598,13494,0,596,1,2,1,9547,1,1,2,2,22676,0,0,0,0,3,112,12
2769,23925,0,1014,1,0,0,5783,0,0,0,1,15013,33,1,1,1,2,95,5
21316,12373,0,19,0,1,0,6913,0,1,1,2,5241,0,0,1,0,2,222,20
25623,12611,1,384,0,2,0,1815,2,1,1,2,29349,0,1,1,1,2,286,1
16988,11004,1,348,0,0,1,1446,2,1,0,1,25156,0,1,0,1,0,172,23
26921,7013,1,1400,1,0,0,6953,2,0,1,2,27247,0,0,1,0,1,100,11
8549,23151,1,805,1,2,0,6014,0,1,0,2,10874,0,2,1,0,0,211,14
3277,29786,2,1212,1,0,0,4425,1,1,2,1,19550,0,2,1,1,3,246,8
18927,10848,2,818,1,0,1,1289,2,0,0,0,23441,0,1,0,1,0,215,3
785,1109,0,1308,1,1,1,6618,0,0,0,1,29317,0,1,0,1,0,97,4
7857,4519,0,934,1,0,0,520,1,0,0,0,8060,0,2,1,0,2,279,26
23963,27219,1,174,1,1,0,6020,1,0,1,0,26663,0,1,1,1,1,271,4
19668,13365,2,416,1,0,1,7438,2,0,2,1,16490,0,2,0,0,2,133,0
24671,19698,1,984,1,2,0,6035,2,1,0,0,18122,0,1,1,0,2,74,8
21988,5369,0,1214,1,1,1,339,0,0,2,1,26316,159,0,0,1,1,0,25
17476,11439,1,1265,1,0,1,8372,1,1,2,2,6739,0,2,0,1,0,157,13
325,27060,2,184,0,1,1,1205,0,0,1,1,23705,0,2,0,1,1,39,13
18214,9564,2,734,1,2,1,5083,2,1,1,2,1895,15,0,0,1,2,293,24
25978,17179,2,720,1,1,1,2566,0,0,0,2,5343,33,1,0,0,2,159,24
26266,16416,0,1379,1,1,1,1536,1,0,0,1,20753,0,2,0,0,2,313,16
4158,5941,1,1060,1,0,0,1454,1,0,0,2,7884,0,2,1,0,2,13,16
7510,28726,0,1047,0,0,0,8295,0,1,0,1,29148,86,2,1,1,0,187,25
3254,665,0,587,1,1,0,6747,2,0,0,0,6410,3,2,1,0,2,142,15
9211,13271,2,305,0,0,0,2231,0,0,2,1,2719,0,1,1,1,3,125,5
15199,2209,0,1415,0,1,1,7518,0,1,0,0,14737,0,0,0,0,2,238,20
9184,12643,1,204,1,0,0,4262,0,0,1,2,12225,0,0,1,0,1,181,22
1424,7397,2,1105,1,2,1,2101,2,0,0,1,31848,0,2,0,1,3,295,9
4444,9395,2,707,0,0,1,9425,0,1,1,2,2163,0,0,0,1,1,90,23
23330,4207,2,86,1,1,0,1583,1,0,0,2,4166,147,2,1,0,2,36,24
1438,3500,1,967,1,1,0,5240,2,0,1,0,30939,163,1,1,1,3,96,14
19412,16437,1,1186,0,0,0,3808,2,1,2,0,20377,0,0,1,0,2,97,16
10194,3320,1,1025,0,0,1,7240,0,0,0,0,21937,0,1,0,1,2,303,8
10871,18740,2,1214,1,2,1,4916,0,0,1,1,19366,163,0,0,1,3,138,2
11307,11163,0,648,0,0,1,5727,2,1,0,2,29240,0,1,0,0,0,233,27
18343,21184,1,955,0,2,1,4643,0,0,2,1,27133,0,0,0,1,2,282,16
4774,24456,2,1220,1,0,1,3982,1,0,2,0,21139,0,1,0,0,3,48,18
5738,18421,0,840,0,1,0,7008,2,1,1,2,8569,24,0,1,1,2,173,11
12329,14036,0,1197,1,1,1,121,0,1,1,0,10022,0,1,0,0,1,46,27
10344,20424,0,1321,0,0,0,9423,0,0,0,1,29983,0,2,1,0,1,307,17
25885,13280,1,594,1,2,0,7803,1,0,0,1,3704,0,2,1,1,0,145,5
24536,26032,2,958,1,0,0,7742,2,1,0,1,2084,0,0,1,1,3,12,22
24218,826,2,302,0,0,1,3435,1,0,2,2,5618,0,2,0,1,1,314,2
4329,1685,2,1210,0,0,1,9279,1,1,1,2,27300,0,1,0,1,3,189,20
16787,2998,0,1298,1,1,1,6820,2,1,2,1,17701,0,0,0,0,0,219,19
2086,2694,1,335,1,2,1,3484,0,0,0,0,30263,0,2,0,0,0,201,13
20030,7914,1,318,0,2,1,8264,0,1,2,0,2485,0,1,0,0,3,188,8
15073,26027,2,832,1,0,1,6205,2,1,2,2,873,14,1,0,1,1,260,13
24142,18709,0,1269,1,2,1,3590,1,0,2,1,13776,0,1,0,1,0,25,17
20526,29463,1,1004,0,0,0,9619,0,1,1,0,28167,0,2,1,0,0,72,23
9238,27237,1,1369,0,1,0,4733,2,1,1,2,13524,0,1,1,1,0,288,24
26460,19398,1,1433,0,1,0,4582,0,0,1,2,23970,0,1,1,1,1,20,13
3258,246,2,105,1,0,1,1241,0,1,2,2,14127,0,1,0,0,1,244,17
25594,5566,2,1290,0,2,1,7965,0,0,2,0,3584,0,0,0,1,2,55,2
25601,2650,2,1353,0,2,1,3417,2,1,2,2,15561,0,2,0,1,1,149,26
6419,7686,0,990,0,0,1,8872,1,0,2,0,22609,0,2,0,0,3,74,26
4216,23895,2,496,1,0,1,5715,2,0,2,1,13809,0,0,0,1,2,109,11
7842,4,2,1222,1,0,0,2398,0,0,1,1,7788,0,0,1,0,1,29,4
13913,4322,2,442,1,1,1,9517,1,0,1,2,21014,0,0,0,1,2,147,23
5587,23795,2,403,1,1,1,8281,1,0,0,2,16534,0,0,0,1,3,293,17
1996,10910,1,851,0,2,0,1887,0,1,0,1,15152,0,2,1,0,3,120,17
9931,910,1,345,0,1,1,1426,1,0,2,1,946,0,0,0,0,0,214,17
24837,29437,2,752,1,2,1,5375,0,0,0,2,20679,0,1,0,1,0,108,15
13925,20323,1,586,0,2,0,3117,2,1,1,2,18818,0,0,1,1,0,136,14
27162,2256,0,486,1,1,1,669,0,0,2,2,12559,0,0,0,1,0,97,20
4593,27006,1,371,0,2,1,4136,1,1,0,0,29311,0,2,0,1,2,300,5
14117,23358,0,478,0,0,1,6511,0,0,2,1,15555,69,0,0,1,3,16,4
12131,17895,1,548,0,2,1,407,2,0,0,0,8339,67,1,0,0,3,291,25
19307,13263,1,1041,0,2,1,6197,2,0,1,2,26207,9,0,0,1,0,164,17
19571,11843,0,1110,0,1,1,967,0,1,0,1,31739,0,1,0,1,0,166,22
7671,23187,0,135,1,0,0,1728,1,1,0,1,5935,21,1,1,1,1,90,18
12106,19408,2,758,0,2,0,3809,2,1,1,0,19180,180,0,1,1,3,300,1
20041,7007,1,132,1,2,0,6709,1,1,0,2,27701,0,1,1,1,2,52,24
10486,17578,2,1195,1,0,0,1502,2,0,0,2,27062,0,1,1,1,1,172,8
917,21278,1,693,1,1,1,8146,1,1,2,2,18014,0,1,0,1,3,158,8
29609,29747,2,390,1,1,0,7928,0,1,2,1,11676,0,2,1,0,1,269,22
16090,7435,1,785,0,2,0,5711,1,1,1,0,10954,0,0,1,1,0,255,7
26558,5859,1,1410,0,2,1,8822,2,1,2,0,21408,0,0,0,1,3,184,6
10585,27286,0,60,0,0,1,9425,0,0,2,0,11568,0,0,0,0,1,192,21
24283,18669,1,1116,0,0,0,9445,1,1,2,1,36,73,2,1,1,3,211,11
29019,16131,1,1029,1,2,1,1097,1,1,0,1,27119,0,0,0,1,1,308,24
8124,14711,1,1007,0,0,1,3052,2,1,1,0,16711,0,1,0,1,2,292,12
344,4395,1,541,0,2,0,212,1,0,2,1,29662,0,2,1,1,2,14,23
10706,232,0,728,0,2,1,3877,1,1,2,0,18523,0,0,0,0,1,27,2
23401,7901,0,265,1,2,0,565,1,0,2,2,10147,0,2,1,0,3,225,9
16177,1031,1,180,0,0,1,1985,1,0,1,2,6186,0,2,0,0,1,200,21
8879,24438,0,1220,1,0,1,7075,1,1,1,0,32267,64,1,0,1,1,229,1
4037,20952,0,1190,1,2,0,2925,1,1,1,2,13695,0,0,1,1,1,190,18
1837,28594,0,548,1,2,1,3327,0,0,2,0,25634,0,2,0,1,1,100,7
12988,19521,1,192,1,1,1,2905,2,1,1,1,15784,0,1,0,1,1,113,22
13611,20928,0,810,1,1,0,1153,2,1,1,2,20444,0,0,1,0,1,83,3
18120,22583,0,352,0,2,0,1566,0,0,2,0,8906,0,2,1,0,3,303,12
18146,24979,2,145,0,0,0,8757,0,0,2,1,27070,0,2,1,1,3,135,9
21015,29413,2,702,0,2,1,3825,2,1,2,0,29241,0,0,0,0,0,37,25
25295,12878,2,665,1,0,0,5604,2,0,2,2,29176,0,1,1,0,2,69,6
16370,29626,0,802,0,2,0,402,1,0,2,2,18903,0,1,1,0,3,226,2
7390,26737,2,1355,0,0,1,2400,1,1,0,0,30908,0,2,0,1,3,46,27
519,1636,0,1050,1,0,1,8775,0,1,2,0,15160,0,2,0,0,1,188,3
10761,11551,1,65,0,2,1,6961,2,0,2,2,369,0,2,0,1,0,100,10
987,27256,0,190,0,0,0,437,0,1,1,2,5214,0,0,1,1,2,33,24
6706,12526,1,282,0,2,0,2212,0,1,1,2,3220,0,2,1,0,0,139,3
16326,18102,1,626,1,0,1,1228,0,1,0,2,10286,0,2,0,0,2,269,3
6530,2815,0,1016,1,0,0,8544,2,0,0,0,9904,0,2,1,1,0,190,10
13368,20652,2,386,0,0,1,8392,1,0,0,2,9843,0,1,0,0,2,137,1
20094,22247,0,414,1,0,1,2429,0,0,2,0,31806,0,0,0,1,3,11,15
1023,6042,1,691,1,0,1,6147,1,0,1,0,29643,124,2,0,0,0,183,1
14071,21112,2,722,0,0,1,299,2,0,0,2,23429,105,0,0,1,0,39,18
2064,22589,2,1170,1,0,1,8004,2,0,2,1,12174,98,0,0,1,3,246,13
21243,23516,0,855,0,0,0,889,2,1,2,0,8153,0,0,1,1,1,24,15
10689,13727,0,1350,0,1,1,1446,0,1,1,1,10670,6,1,0,0,3,267,16
27853,10900,1,1267,0,0,1,37,1,1,2,2,31229,0,0,0,0,1,76,22
26995,9398,0,163,1,1,0,1300,2,0,1,1,26786,0,2,1,0,0,182,13
25013,10504,0,401,0,0,1,2750,2,1,1,0,30770,0,1,0,1,2,272,27
4089,2869,0,1300,0,1,0,4481,1,0,1,2,12776,86,2,1,0,3,278,11
19731,1439,2,1281,1,2,0,7210,0,1,0,1,26440,23,0,1,0,1,209,14
22636,20314,2,345,1,0,0,3299,0,1,1,0,23438,0,2,1,0,0,305,2
24557,19821,0,412,1,1,1,3996,1,0,1,0,21471,0,1,0,0,0,5,19
28032,27519,0,92,0,0,0,4878,0,0,1,2,15034,34,0,1,1,3,221,12
23591,21402,1,1005,0,2,1,384,0,1,1,1,20370,93,2,0,1,3,121,16
21052,19478,1,1052,0,1,1,3519,1,0,2,0,21109,0,0,0,0,2,246,23
18339,28741,0,1415,0,2,1,1773,0,1,0,2,4960,0,2,0,1,3,241,19
17173,10971,2,78,0,2,1,1445,2,1,1,1,25829,0,2,0,0,0,191,22
5084,11168,0,765,0,1,0,6477,0,0,2,1,29330,0,0,1,0,1,213,15
11391,1247,1,286,1,1,1,6497,2,1,2,0,5792,78,0,0,1,3,166,7
18153,14878,1,651,1,1,1,3201,0,1,2,1,29316,0,1,0,1,1,140,16
5025,20526,1,91,1,2,0,4937,0,1,2,2,31510,0,0,1,0,0,212,7
13079,5885,1,584,1,2,1,8670,2,1,2,0,8598,0,2,0,0,1,83,11
15743,13194,1,1274,0,2,1,6003,1,0,0,0,19176,0,1,0,0,2,28,23
17717,23162,0,931,1,0,0,1114,2,0,1,0,6717,0,0,1,1,0,281,24
17032,15957,1,791,0,0,1,4095,1,0,0,0,13860,173,2,0,0,1,253,22
27031,1044,1,20,0,2,1,7621,0,1,1,1,4686,21,2,0,0,2,312,14
18891,25116,1,211,0,2,1,1688,0,1,2,2,9137,43,0,0,0,0,208,2
27543,17816,2,106,0,1,0,233,2,1,2,2,16622,0,2,1,1,3,200,20
24565,2111,1,133,1,2,0,6388,0,0,0,0,5732,0,1,1,0,1,277,2
12405,24173,2,1207,1,1,0,6612,0,0,1,0,22815,132,2,1,1,0,175,7
21418,23381,1,1324,0,0,1,2308,0,1,1,0,514,111,1,0,1,1,98,2
1943,26810,1,111,1,2,0,5993,0,0,0,1,1313,0,0,1,0,3,184,21
20096,17167,2,1385,1,0,1,6819,0,1,1,2,14503,0,1,0,0,0,232,11
27989,13196,2,23,0,1,0,508,0,0,2,0,30750,0,0,1,0,1,265,13
2616,22099,1,611,1,2,1,6918,1,1,1,2,11508,0,2,0,0,2,247,14
18649,16725,2,800,1,0,0,3077,2,0,2,2,16286,109,0,1,0,1,115,21
1154,1406,0,680,1,2,1,5601,0,0,2,2,20939,0,2,0,1,0,253,9
3439,25580,1,416,1,2,0,5629,1,1,2,0,27686,0,2,1,0,1,286,7
5508,6241,0,1340,0,1,0,9249,1,0,0,1,14178,53,1,1,0,0,306,2
448,1396,2,111,1,2,0,3944,0,0,1,0,22187,0,1,1,1,0,277,9
22965,7351,0,716,1,0,0,8821,1,1,0,1,12419,0,0,1,0,3,242,23
6970,29600,0,16,0,1,0,3405,1,1,0,1,12519,0,0,1,1,3,257,3
15100,19657,1,814,1,0,1,4870,1,0,1,2,900,72,0,0,1,2,141,15
20952,26321,2,400,1,0,1,872,0,1,0,1,19822,0,1,0,0,3,51,15
15048,14351,2,59,0,2,1,4399,2,0,2,0,19860,0,2,0,0,2,95,11
7317,24905,1,165,1,2,0,9220,1,1,1,1,10335,0,0,1,0,2,7,4
17979,14605,0,498,0,0,1,8200,2,1,2,2,26120,0,0,0,0,2,276,15
14219,8215,0,1277,0,0,1,5037,0,1,1,0,797,0,2,0,0,0,134,14
4442,21153,0,764,0,2,1,4883,0,0,2,1,21870,0,1,0,1,2,262,13
27871,11365,1,619,0,2,0,4780,1,0,0,0,10377,0,2,1,1,1,11,20
23781,2828,2,1423,0,0,0,6509,0,1,0,1,26783,0,2,1,1,1,41,7
13004,12398,1,279,1,2,1,3017,2,0,0,1,24742,0,1,0,0,0,180,9
1286,20338,2,197,0,0,1,4081,2,1,1,0,14253,0,2,0,0,2,20,15
6909,28299,2,249,1,0,0,3597,1,1,2,0,13432,81,2,1,0,0,82,15
24577,12114,2,1279,0,0,1,238,1,1,0,0,7089,0,1,0,1,0,163,3
9221,17267,0,78,1,1,1,9154,2,1,2,2,28477,0,0,0,0,3,269,0
1591,21568,0,1390,1,1,0,5741,1,1,0,0,17465,7,1,1,0,3,139,10
2661,13870,1,338,1,0,1,4376,2,1,2,1,5152,28,1,0,1,0,169,10
18931,3070,2,1113,1,1,1,8504,0,0,2,1,17211,100,2,0,0,3,283,17
145,5209,0,666,1,1,1,444,1,1,1,2,11318,0,1,0,0,3,160,5
3022,8168,1,855,1,2,0,3990,0,0,2,1,2063,0,1,1,1,3,68,26
8487,1048,2,695,0,2,1,4801,2,1,2,2,5127,0,2,0,0,0,20,14
20301,25859,1,928,0,1,0,6649,0,1,1,2,5587,0,1,1,1,0,124,10
5445,4655,2,614,0,1,0,6282,2,1,1,0,9696,0,2,1,1,2,255,1
29106,12500,2,587,0,2,1,9686,2,0,0,2,134,0,2,0,1,3,287,5
23778,29859,0,587,0,2,0,3600,1,0,1,1,18160,0,1,1,1,1,178,26
18355,26123,1,836,0,1,1,6665,1,0,0,0,25276,0,1,0,1,2,86,10
4891,26912,0,417,1,2,0,5255,0,1,2,2,13817,0,0,1,1,0,192,20
21900,29037,2,661,1,0,0,6601,2,1,2,1,25922,0,0,1,1,0,138,20
2589,10991,2,1296,1,2,1,151,0,1,2,2,24159,0,2,0,0,2,237,0
12396,6969,0,519,0,2,1,5565,1,1,0,1,12844,0,1,0,0,0,100,27
16786,21335,2,607,1,0,0,7535,1,1,2,0,4341,62,2,1,1,3,144,15
26183,17173,0,1425,1,2,0,3146,0,0,1,2,3569,0,1,1,0,1,61,5
13711,16328,1,688,0,2,1,8626,2,0,0,1,328,0,1,0,0,2,110,6
11346,13130,2,311,1,2,1,9813,1,0,0,2,2561,0,1,0,1,1,105,5
18516,1020,0,434,1,0,1,7982,0,0,0,2,9867,98,0,0,0,0,130,0
11443,26108,0,181,0,2,1,1838,2,0,1,0,9446,0,1,0,1,0,298,3
12335,24504,0,1344,0,2,1,6385,0,0,2,1,1300,0,1,0,1,2,99,7
3240,15735,0,1348,1,0,0,6477,1,0,2,2,8165,0,1,1,1,1,295,8
12784,24329,0,975,1,2,1,5402,2,0,2,1,20999,0,1,0,1,2,9,23
2644,13773,1,1229,1,2,0,5209,1,0,0,1,6023,0,2,1,0,2,87,0
4660,4336,1,1282,0,0,1,1981,0,0,0,0,11862,0,1,0,0,2,51,12
3652,8541,2,1330,0,2,1,7480,0,0,2,0,17362,0,1,0,1,1,260,1
28133,21941,1,708,1,2,1,7437,0,1,0,1,144,0,0,0,0,1,132,15
26137,11916,0,646,0,0,0,2953,0,1,1,0,4193,176,2,1,0,3,126,3
26928,11152,0,431,1,1,1,6241,0,1,1,0,10002,0,0,0,0,0,238,6
19663,4715,0,521,1,1,0,3602,1,1,2,0,1522,0,0,1,0,2,15,26
14778,12783,2,364,0,0,0,2539,1,0,0,1,5184,0,0,1,1,0,7,12
8204,20243,1,769,0,0,1,7764,1,0,1,2,21852,0,0,0,0,0,307,9
29087,6953,1,686,0,0,1,5416,0,1,1,0,10720,0,0,0,1,1,65,26
3230,26808,1,491,1,0,1,1019,1,1,0,2,26091,0,1,0,0,1,8,10
6798,28031,2,833,0,0,0,6602,2,1,2,2,18767,0,2,1,0,1,278,25
20353,18358,0,62,1,1,1,7856,2,1,1,1,2142,0,0,0,1,2,150,3
2059,15741,2,1181,0,1,0,5551,2,0,2,1,7750,0,2,1,0,2,164,12
29318,22666,2,1397,1,1,1,501,2,0,2,1,7420,0,2,0,1,1,237,15
24187,27769,0,965,1,0,1,2331,2,0,0,0,12162,0,1,0,1,1,233,20
22432,12641,2,1254,1,2,0,8840,1,0,1,0,2870,0,1,1,0,1,45,26
13476,3760,2,673,1,2,0,2353,0,0,2,1,15418,0,2,1,1,0,307,23
25602,10646,2,955,1,0,1,6200,0,1,0,2,16054,0,2,0,1,3,122,4
4703,3037,2,863,1,0,1,4005,2,0,2,0,22766,0,2,0,0,3,302,12
8640,17804,1,1380,0,2,0,863,1,0,2,0,4544,29,0,1,1,2,38,8
2899,10343,0,252,0,1,0,5865,0,1,1,0,25881,0,0,1,0,3,270,1
2098,24077,0,1276,1,2,0,3616,1,1,0,0,26843,0,2,1,1,2,246,6
6235,22059,0,580,0,0,1,5769,0,0,1,1,17390,0,1,0,1,2,170,0
6814,2684,2,536,1,2,0,7235,2,1,0,0,808,0,1,1,0,3,304,26
18262,23203,2,218,1,2,1,468,1,0,1,0,10569,0,0,0,1,1,251,22
3780,25896,1,677,0,1,1,7793,0,0,0,1,30247,0,1,0,0,3,171,16
3695,13702,2,206,1,0,0,4365,1,0,2,1,22058,0,0,1,1,0,58,8
29715,28877,1,398,0,0,0,33,2,0,1,0,30101,0,0,1,0,2,163,24
10883,25165,1,190,0,0,0,1642,1,1,0,2,5329,108,0,1,0,3,228,6
59,13580,2,1167,0,1,1,7830,0,1,0,0,23418,142,2,0,0,0,236,23
23679,26642,2,833,1,0,0,3798,2,1,0,2,26912,0,0,1,0,1,156,1
25976,26547,2,446,0,2,0,6659,1,1,0,0,5152,0,0,1,0,1,244,11
70,3387,0,513,1,0,1,9029,2,1,1,0,28813,0,0,0,0,0,166,10
19574,2142,2,525,0,1,1,961,0,1,2,0,22193,0,2,0,0,2,62,10
10108,27127,2,44,0,1,1,2981,2,0,2,1,4627,0,1,0,1,1,181,7
5801,21689,0,579,1,2,0,2982,0,0,2,1,6928,0,2,1,0,2,125,16
10289,8647,1,400,1,1,0,662,1,0,2,2,9828,90,0,1,1,0,40,9
7367,27095,2,507,1,0,0,2241,0,1,2,1,4507,0,2,1,0,2,52,18
21105,19672,0,835,1,2,0,7670,0,1,2,2,274,0,2,1,1,0,221,3
22750,27788,0,437,0,1,0,4220,2,0,2,2,26568,0,0,1,1,0,190,26
99,12863,2,285,1,0,0,4803,0,0,0,2,15433,0,2,1,1,0,89,25
12595,17929,0,58,1,2,1,8965,0,1,1,0,14989,0,1,0,0,2,280,16
24237,16016,0,247,1,0,1,9691,1,0,0,0,5324,0,2,0,0,1,213,15
26854,21427,2,388,0,0,1,7959,1,1,0,1,4582,0,0,0,0,1,247,0
27492,21263,2,416,1,2,1,6455,2,0,2,2,23325,78,0,0,1,3,51,16
28142,25125,2,1292,0,1,0,5135,1,1,1,1,11491,0,2,1,0,0,100,22
17079,10989,1,1369,1,0,0,4111,0,0,2,0,31848,53,0,1,1,2,0,8
14234,9234,2,1386,1,1,0,568,2,1,2,0,148,0,1,1,1,2,125,2
2888,29601,1,1295,0,1,1,3397,0,0,1,1,8515,0,1,0,1,1,64,17
18737,14664,0,1025,1,2,0,8563,2,1,2,1,785,0,1,1,1,3,181,13
24379,2323,2,656,1,2,0,1968,1,1,1,0,7303,0,1,1,0,0,46,27
14633,7247,2,1268,1,1,0,2158,0,1,0,0,11035,0,1,1,0,2,103,18
23128,1166,2,444,0,1,0,3893,2,1,1,1,27725,0,1,1,0,2,276,16
5638,21938,2,490,1,2,0,3564,1,0,0,0,16102,0,1,1,1,2,85,11
6626,6483,2,437,1,2,0,8542,0,1,1,0,31799,0,1,1,0,0,163,5
23124,20884,2,429,0,1,1,2332,0,0,2,2,26864,0,0,0,0,2,66,11
6497,25228,0,1286,0,1,1,524,1,0,1,2,19650,0,2,0,1,0,116,21
16173,7314,1,686,1,2,1,2196,0,0,2,1,17414,130,0,0,1,0,304,1
10034,9157,0,1140,0,0,0,2519,1,1,1,1,1438,0,0,1,1,2,303,19
21840,856,1,98,0,2,0,9453,2,0,1,2,2415,0,1,1,0,1,267,16
9040,22775,0,595,1,0,0,977,1,0,0,1,2019,0,0,1,0,0,262,14
5385,8798,0,932,0,0,1,6456,1,1,2,2,26829,0,1,0,0,1,194,20
7855,18624,2,85,1,0,0,6488,0,1,0,2,7500,0,1,1,0,2,16,23
23375,25001,0,664,0,1,1,9547,2,0,0,2,1035,0,1,0,1,2,23,24
2928,10670,2,1402,0,0,0,8084,2,1,2,1,4209,0,2,1,0,2,78,12
11213,21636,1,620,1,1,1,1328,0,0,0,2,3691,137,2,0,1,1,284,0
16332,21803,2,1227,0,2,0,6121,2,0,2,2,27319,125,0,1,0,0,47,21
6597,20143,1,1329,1,2,0,3132,0,1,1,0,28385,0,0,1,0,3,5,2
5148,22320,2,1056,0,0,1,519,0,1,1,0,10096,0,0,0,0,2,264,3
5182,7501,0,660,1,2,1,2366,1,0,1,2,13149,164,0,0,0,0,213,21
3917,17746,2,216,1,2,0,7007,1,0,0,1,11569,0,0,1,1,2,257,27
19813,17189,2,982,1,0,0,1145,0,0,1,1,28080,0,0,1,0,1,239,6
24243,16836,1,633,0,1,0,6653,2,0,0,2,22928,0,1,1,0,2,142,17
15828,21499,1,300,1,0,0,2075,0,0,1,1,26628,99,1,1,0,3,179,11
7861,20546,1,1013,0,0,1,6413,1,1,0,2,15294,0,1,0,0,0,174,20
7738,11236,0,730,1,1,0,2931,0,1,0,0,14525,0,2,1,1,0,278,9
